University of Southern California-Information Sciences Institute,geoloc_university_ground_truth-,1
Georgia Tech,GT Malware Passive DNS Data Daily Feed,175
Georgia Tech,GT Malware Unsolicited Email Daily Feed,43
Georgia Tech,Historical GT Malware Passive DNS Data ,71
Packet Clearing House,hkix.woodynet.pch.net,4
University of Michigan,HTTPS ecosystem,0
University of Michigan,ims-bagle_backdoor,12
University of Michigan,ims-dabber,12
University of Michigan,ims-mydoom_backdoor,12
University of Michigan,ims-mysqlbot,12
University of Michigan,ims-sasser,13
University of Michigan,ims-tcp42_wins,12
University of Michigan,ims-tcp6101_veritas,12
University of Michigan,ims-trend-,10
University of Michigan,ims-witty,13
Packet Clearing House,Insider Threat Data Corpus,8
University of Wisconsin,Internet Atlas,11
Packet Clearing House,Internet Routing Topology Archive,0
University of Southern California-Information Sciences Institute,internet_adddress_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,5
University of Southern California-Information Sciences Institute,internet_address_census_it,6
University of Southern California-Information Sciences Institute,internet_address_census_it,4
University of Southern California-Information Sciences Institute,internet_address_census_it,6
University of Southern California-Information Sciences Institute,internet_address_census_it,4
University of Southern California-Information Sciences Institute,internet_address_census_it,6
University of Southern California-Information Sciences Institute,internet_address_census_it,4
University of Southern California-Information Sciences Institute,internet_address_census_it,6
University of Southern California-Information Sciences Institute,internet_address_census_it,4
University of Southern California-Information Sciences Institute,internet_address_census_it,6
University of Southern California-Information Sciences Institute,internet_address_census_it,4
University of Southern California-Information Sciences Institute,internet_address_census_it,6
University of Southern California-Information Sciences Institute,internet_address_census_it,4
University of Southern California-Information Sciences Institute,internet_address_census_it,6
University of Southern California-Information Sciences Institute,internet_address_census_it,4
University of Southern California-Information Sciences Institute,internet_address_census_it,6
University of Southern California-Information Sciences Institute,internet_address_census_it,4
University of Southern California-Information Sciences Institute,internet_address_census_it,6
University of Southern California-Information Sciences Institute,internet_address_census_it,4
University of Southern California-Information Sciences Institute,internet_address_census_it,5
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,2
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,2
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,3
University of Southern California-Information Sciences Institute,internet_address_census_it,1
University of Southern California-Information Sciences Institute,internet_address_census_it,3
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,3
University of Southern California-Information Sciences Institute,internet_address_census_it,1
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,3
University of Southern California-Information Sciences Institute,internet_address_census_it,1
University of Southern California-Information Sciences Institute,internet_address_census_it,1
University of Southern California-Information Sciences Institute,internet_address_census_it,3
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,2
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,2
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,2
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,1
University of Southern California-Information Sciences Institute,internet_address_census_it,2
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,2
University of Southern California-Information Sciences Institute,internet_address_census_it,1
University of Southern California-Information Sciences Institute,internet_address_census_it,1
University of Southern California-Information Sciences Institute,internet_address_census_it,4
University of Southern California-Information Sciences Institute,internet_address_census_it,1
University of Southern California-Information Sciences Institute,internet_address_census_it,1
University of Southern California-Information Sciences Institute,internet_address_census_it,4
University of Southern California-Information Sciences Institute,internet_address_census_it,1
University of Southern California-Information Sciences Institute,internet_address_census_it,1
University of Southern California-Information Sciences Institute,internet_address_census_it,3
University of Southern California-Information Sciences Institute,internet_address_census_it,2
University of Southern California-Information Sciences Institute,internet_address_census_it,2
University of Southern California-Information Sciences Institute,internet_address_census_it,4
University of Southern California-Information Sciences Institute,internet_address_census_it,2
University of Southern California-Information Sciences Institute,internet_address_census_it,2
University of Southern California-Information Sciences Institute,internet_address_census_it,4
University of Southern California-Information Sciences Institute,internet_address_census_it,5
University of Southern California-Information Sciences Institute,internet_address_census_it,3
University of Southern California-Information Sciences Institute,internet_address_census_it,5
University of Southern California-Information Sciences Institute,internet_address_census_it,2
University of Southern California-Information Sciences Institute,internet_address_census_it,3
University of Southern California-Information Sciences Institute,internet_address_census_it,4
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,1
University of Southern California-Information Sciences Institute,internet_address_census_it,3
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,1
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,1
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,1
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,1
University of Southern California-Information Sciences Institute,internet_address_census_it,1
University of Southern California-Information Sciences Institute,internet_address_census_it,2
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,2
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,1
University of Southern California-Information Sciences Institute,internet_address_census_it,1
University of Southern California-Information Sciences Institute,internet_address_census_it,3
University of Southern California-Information Sciences Institute,internet_address_census_it,2
University of Southern California-Information Sciences Institute,internet_address_census_it,2
University of Southern California-Information Sciences Institute,internet_address_census_it,2
University of Southern California-Information Sciences Institute,internet_address_census_it,4
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,4
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,1
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,2
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,0
University of Southern California-Information Sciences Institute,internet_address_census_it,2
University of Southern California-Information Sciences Institute,internet_address_census_standing_c-,0
University of Southern California-Information Sciences Institute,internet_address_census_standing_j-,0
University of Southern California-Information Sciences Institute,internet_address_census_standing_w-,2
University of Southern California-Information Sciences Institute,internet_address_history_it,2
University of Southern California-Information Sciences Institute,internet_address_history_it,2
University of Southern California-Information Sciences Institute,internet_address_history_it,3
University of Southern California-Information Sciences Institute,internet_address_history_it,2
University of Southern California-Information Sciences Institute,internet_address_history_it,2
University of Southern California-Information Sciences Institute,internet_address_history_it,2
University of Southern California-Information Sciences Institute,internet_address_history_it,3
University of Southern California-Information Sciences Institute,internet_address_history_it,2
University of Southern California-Information Sciences Institute,internet_address_history_it,3
University of Southern California-Information Sciences Institute,internet_address_history_it,3
University of Southern California-Information Sciences Institute,internet_address_history_it,3
University of Southern California-Information Sciences Institute,internet_address_history_it,3
University of Southern California-Information Sciences Institute,internet_address_history_it,3
University of Southern California-Information Sciences Institute,internet_address_history_it,4
University of Southern California-Information Sciences Institute,internet_address_history_it,3
University of Southern California-Information Sciences Institute,internet_address_history_it,2
University of Southern California-Information Sciences Institute,internet_address_history_it,2
University of Southern California-Information Sciences Institute,internet_address_history_it,2
University of Southern California-Information Sciences Institute,internet_address_history_it,1
University of Southern California-Information Sciences Institute,internet_address_history_it,3
University of Southern California-Information Sciences Institute,internet_address_history_it,2
University of Southern California-Information Sciences Institute,internet_address_history_it,3
University of Southern California-Information Sciences Institute,internet_address_history_it,4
University of Southern California-Information Sciences Institute,internet_address_history_it,3
University of Southern California-Information Sciences Institute,internet_address_history_it,4
University of Southern California-Information Sciences Institute,internet_address_history_it,1
University of Southern California-Information Sciences Institute,internet_address_history_it,1
University of Southern California-Information Sciences Institute,internet_address_history_it,1
University of Southern California-Information Sciences Institute,internet_address_history_it,1
University of Southern California-Information Sciences Institute,internet_address_history_it,1
University of Southern California-Information Sciences Institute,internet_address_history_it,1
University of Southern California-Information Sciences Institute,internet_address_history_it,1
University of Southern California-Information Sciences Institute,internet_address_history_standing_w-,4
University of Southern California-Information Sciences Institute,internet_address_hitlist_it,4
University of Southern California-Information Sciences Institute,internet_address_hitlist_it,4
University of Southern California-Information Sciences Institute,internet_address_hitlist_it,3
University of Southern California-Information Sciences Institute,internet_address_hitlist_it,3
University of Southern California-Information Sciences Institute,internet_address_hitlist_it,2
University of Southern California-Information Sciences Institute,internet_address_hitlist_it,3
University of Southern California-Information Sciences Institute,internet_address_hitlist_it,3
University of Southern California-Information Sciences Institute,internet_address_hitlist_it,3
University of Southern California-Information Sciences Institute,internet_address_hitlist_it,3
University of Southern California-Information Sciences Institute,internet_address_hitlist_it,3
University of Southern California-Information Sciences Institute,internet_address_hitlist_it,2
University of Southern California-Information Sciences Institute,internet_address_hitlist_it,3
University of Southern California-Information Sciences Institute,internet_address_hitlist_it,2
University of Southern California-Information Sciences Institute,internet_address_hitlist_it,2
University of Southern California-Information Sciences Institute,internet_address_hitlist_it,3
University of Southern California-Information Sciences Institute,internet_address_hitlist_it,2
University of Southern California-Information Sciences Institute,internet_address_hitlist_it,2
University of Southern California-Information Sciences Institute,internet_address_hitlist_it,3
University of Southern California-Information Sciences Institute,internet_address_hitlist_it,2
University of Southern California-Information Sciences Institute,internet_address_hitlist_it,2
University of Southern California-Information Sciences Institute,internet_address_hitlist_it,2
University of Southern California-Information Sciences Institute,internet_address_hitlist_it,2
University of Southern California-Information Sciences Institute,internet_address_hitlist_it,3
University of Southern California-Information Sciences Institute,internet_address_hitlist_it,2
University of Southern California-Information Sciences Institute,internet_address_hitlist_it,2
University of Southern California-Information Sciences Institute,internet_address_hitlist_it,2
University of Southern California-Information Sciences Institute,internet_address_hitlist_it,2
University of Southern California-Information Sciences Institute,internet_address_hitlist_it,2
University of Southern California-Information Sciences Institute,internet_address_hitlist_it,2
University of Southern California-Information Sciences Institute,internet_address_hitlist_it,3
University of Southern California-Information Sciences Institute,internet_address_hitlist_it,2
University of Southern California-Information Sciences Institute,internet_address_hitlist_it,2
University of Southern California-Information Sciences Institute,internet_address_hitlist_it,2
University of Southern California-Information Sciences Institute,internet_address_hitlist_it,3
University of Southern California-Information Sciences Institute,internet_address_hitlist_it,1
University of Southern California-Information Sciences Institute,internet_address_hitlist_it,2
University of Southern California-Information Sciences Institute,internet_address_hitlist_it,1
University of Southern California-Information Sciences Institute,internet_address_hitlist_it,3
University of Southern California-Information Sciences Institute,internet_address_hitlist_it,4
University of Southern California-Information Sciences Institute,internet_address_hitlist_it,2
University of Southern California-Information Sciences Institute,internet_address_hitlist_it,1
University of Southern California-Information Sciences Institute,internet_address_hitlist_it,0
University of Southern California-Information Sciences Institute,internet_address_hitlist_it,0
University of Southern California-Information Sciences Institute,internet_address_hitlist_it,0
University of Southern California-Information Sciences Institute,internet_address_hitlist_it,0
University of Southern California-Information Sciences Institute,internet_address_hitlist_it,0
University of Southern California-Information Sciences Institute,internet_address_hitlist_it,0
University of Southern California-Information Sciences Institute,internet_address_hitlist_it,0
University of Southern California-Information Sciences Institute,internet_address_hitlist_standing_w-,6
University of Southern California-Information Sciences Institute,internet_address_survey_icmp,2
University of Southern California-Information Sciences Institute,internet_address_survey_icmp,1
University of Southern California-Information Sciences Institute,internet_address_survey_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_it,0
University of Southern California-Information Sciences Institute,internet_address_survey_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_it,2
University of Southern California-Information Sciences Institute,internet_address_survey_it,3
University of Southern California-Information Sciences Institute,internet_address_survey_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_it,2
University of Southern California-Information Sciences Institute,internet_address_survey_it,2
University of Southern California-Information Sciences Institute,internet_address_survey_it,2
University of Southern California-Information Sciences Institute,internet_address_survey_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_it,2
University of Southern California-Information Sciences Institute,internet_address_survey_it,0
University of Southern California-Information Sciences Institute,internet_address_survey_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,2
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,1
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,2
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,2
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,2
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,2
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,2
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,2
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,2
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,2
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,3
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,2
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,2
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,2
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,2
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,2
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,4
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,3
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,4
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,3
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,3
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,3
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,3
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,3
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,3
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,3
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,3
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,3
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,3
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,3
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,3
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,3
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,3
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,3
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,3
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,5
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,3
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,4
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,4
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,3
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,4
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,4
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,5
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,4
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,4
University of Southern California-Information Sciences Institute,internet_address_survey_reprobing_it,4
